App;RED;Type;Latitud;Longitud;Fecha Hora Inicio;Fecha Hora Fin;Estado;Causa de falla;Tamanio de archivo (MB)
FB;MOBILE;Envio de foto;-17.366822;-66.1528763;2025-06-23 14:31:59;2025-06-23 14:32:06;exitoso;;0 MB
FB;MOBILE;Envio de video;-17.366822;-66.1528763;2025-06-23 14:32:11;2025-06-23 14:32:15;exitoso;;0 MB
FB;MOBILE;Envio de documento;-17.366822;-66.1528763;2025-06-23 14:32:18;2025-06-23 14:32:24;exitoso;;1.27 MB
FB;MOBILE;Carga feed;-17.366822;-66.1528763;2025-06-23 14:32:32;2025-06-23 14:32:33;exitoso;;
FB;MOBILE;Publicar historia;-17.3669398;-66.1499272;2025-06-23 14:32:55;2025-06-23 14:32:58;exitoso;;2 MB
FB;MOBILE;Reproduccion video corto;-17.3669398;-66.1499272;2025-06-23 14:33:00;2025-06-23 14:33:17;exitoso;;
FB;MOBILE;Envio de mensaje;-17.3684184;-66.1463021;2025-06-23 14:33:35;2025-06-23 14:33:40;exitoso;;4 caracteres
FB;MOBILE;Envio de foto;-17.3684184;-66.1463021;2025-06-23 14:33:43;2025-06-23 14:33:50;exitoso;;0 MB
FB;MOBILE;Envio de video;-17.3684184;-66.1463021;2025-06-23 14:33:55;2025-06-23 14:33:59;exitoso;;0 MB
FB;MOBILE;Envio de documento;-17.3684184;-66.1463021;2025-06-23 14:34:02;2025-06-23 14:34:08;exitoso;;1.27 MB
FB;MOBILE;Carga feed;-17.3684184;-66.1463021;2025-06-23 14:34:16;2025-06-23 14:34:16;exitoso;;
FB;MOBILE;Publicar historia;-17.3684184;-66.1463021;2025-06-23 14:34:30;2025-06-23 14:34:43;exitoso;;2 MB
FB;MOBILE;Reproduccion video corto;-17.3698822;-66.1425722;2025-06-23 14:34:45;2025-06-23 14:35:02;exitoso;;
FB;MOBILE;Envio de mensaje;-17.3698822;-66.1425722;2025-06-23 14:35:19;2025-06-23 14:35:25;exitoso;;4 caracteres
FB;MOBILE;Envio de foto;-17.3698822;-66.1425722;2025-06-23 14:35:27;2025-06-23 14:35:36;exitoso;;0 MB
FB;MOBILE;Envio de video;-17.3714693;-66.1398435;2025-06-23 14:35:41;2025-06-23 14:35:45;exitoso;;0 MB
FB;MOBILE;Envio de documento;-17.3714693;-66.1398435;2025-06-23 14:35:48;2025-06-23 14:35:55;exitoso;;1.27 MB
FB;MOBILE;Carga feed;-17.3714693;-66.1398435;2025-06-23 14:36:03;2025-06-23 14:36:04;exitoso;;
FB;MOBILE;Publicar historia;-17.3714693;-66.1398435;2025-06-23 14:36:22;2025-06-23 14:36:26;exitoso;;2 MB
FB;MOBILE;Reproduccion video corto;-17.3714693;-66.1398435;2025-06-23 14:36:27;2025-06-23 14:36:44;exitoso;;
FB;MOBILE;Envio de mensaje;-17.3722556;-66.1373867;2025-06-23 14:36:59;2025-06-23 14:37:06;exitoso;;4 caracteres
FB;MOBILE;Envio de foto;-17.3722556;-66.1373867;2025-06-23 14:37:08;2025-06-23 14:37:14;exitoso;;0 MB
FB;MOBILE;Envio de video;-17.3722556;-66.1373867;2025-06-23 14:37:20;2025-06-23 14:37:24;exitoso;;0 MB
FB;MOBILE;Envio de documento;-17.3722556;-66.1373867;2025-06-23 14:37:27;2025-06-23 14:37:35;exitoso;;1.27 MB
FB;MOBILE;Carga feed;-17.373691;-66.1381734;2025-06-23 14:37:41;2025-06-23 14:37:42;exitoso;;
FB;MOBILE;Publicar historia;-17.373691;-66.1381734;2025-06-23 14:38:01;2025-06-23 14:38:21;fallido;Time Out;0 MB
FB;MOBILE;Reproduccion video corto;-17.373691;-66.1381734;2025-06-23 14:38:26;2025-06-23 14:38:43;exitoso;;
FB;MOBILE;Envio de mensaje;-17.3822424;-66.1561114;2025-06-23 14:38:59;2025-06-23 14:39:05;exitoso;;4 caracteres
FB;MOBILE;Envio de foto;-17.3822424;-66.1561114;2025-06-23 14:39:07;2025-06-23 14:39:15;exitoso;;0 MB
FB;MOBILE;Envio de video;-17.3822424;-66.1561114;2025-06-23 14:39:20;2025-06-23 14:39:24;exitoso;;0 MB
FB;MOBILE;Envio de documento;-17.3822424;-66.1561114;2025-06-23 14:39:28;2025-06-23 14:39:35;exitoso;;1.27 MB
FB;MOBILE;Carga feed;-17.3734327;-66.1439277;2025-06-23 14:39:43;2025-06-23 14:39:43;exitoso;;
FB;MOBILE;Publicar historia;-17.3734327;-66.1439277;2025-06-23 14:40:01;2025-06-23 14:40:05;exitoso;;2 MB
FB;MOBILE;Reproduccion video corto;-17.3734327;-66.1439277;2025-06-23 14:40:06;2025-06-23 14:40:22;fallido;TimeOut;
FB;MOBILE;Envio de mensaje;-17.3735183;-66.1477683;2025-06-23 14:40:40;2025-06-23 14:40:46;exitoso;;4 caracteres
FB;MOBILE;Envio de foto;-17.3735183;-66.1477683;2025-06-23 14:40:49;2025-06-23 14:40:57;exitoso;;0 MB
FB;MOBILE;Envio de video;-17.3735183;-66.1477683;2025-06-23 14:41:03;2025-06-23 14:41:07;exitoso;;0 MB
FB;MOBILE;Envio de documento;-17.3735183;-66.1477683;2025-06-23 14:41:10;2025-06-23 14:41:16;exitoso;;1.27 MB
FB;MOBILE;Carga feed;-17.3735183;-66.1477683;2025-06-23 14:41:24;2025-06-23 14:41:27;exitoso;;
FB;MOBILE;Publicar historia;-17.3732168;-66.149286;2025-06-23 14:41:43;2025-06-23 14:41:50;exitoso;;2 MB
FB;MOBILE;Reproduccion video corto;-17.3732168;-66.149286;2025-06-23 14:41:51;2025-06-23 14:42:08;exitoso;;
FB;MOBILE;Envio de mensaje;-17.3732168;-66.149286;2025-06-23 14:42:25;2025-06-23 14:42:30;exitoso;;4 caracteres
FB;MOBILE;Envio de foto;-17.3730937;-66.1510285;2025-06-23 14:42:32;2025-06-23 14:42:39;exitoso;;0 MB
FB;MOBILE;Envio de video;-17.3730937;-66.1510285;2025-06-23 14:42:45;2025-06-23 14:42:49;exitoso;;0 MB
FB;MOBILE;Envio de documento;-17.3730937;-66.1510285;2025-06-23 14:42:52;2025-06-23 14:42:59;exitoso;;1.27 MB
FB;MOBILE;Carga feed;-17.3730937;-66.1510285;2025-06-23 14:43:06;2025-06-23 14:43:07;exitoso;;
FB;MOBILE;Publicar historia;-17.3730937;-66.1510285;2025-06-23 14:43:23;2025-06-23 14:43:27;exitoso;;2 MB
FB;MOBILE;Reproduccion video corto;-17.3730937;-66.1510285;2025-06-23 14:43:28;2025-06-23 14:43:45;exitoso;;
FB;MOBILE;Envio de mensaje;-17.3729908;-66.1536803;2025-06-23 14:44:02;2025-06-23 14:44:09;exitoso;;4 caracteres
FB;MOBILE;Envio de foto;-17.3729908;-66.1536803;2025-06-23 14:44:11;2025-06-23 14:44:20;exitoso;;0 MB
FB;MOBILE;Envio de video;-17.3729908;-66.1536803;2025-06-23 14:44:25;2025-06-23 14:44:28;exitoso;;0 MB
FB;MOBILE;Envio de documento;-17.3729908;-66.1536803;2025-06-23 14:44:32;2025-06-23 14:44:39;exitoso;;1.27 MB
FB;MOBILE;Carga feed;-17.3763847;-66.1539543;2025-06-23 14:44:46;2025-06-23 14:44:47;exitoso;;
FB;MOBILE;Publicar historia;-17.3763847;-66.1539543;2025-06-23 14:45:06;2025-06-23 14:45:12;exitoso;;2 MB
FB;MOBILE;Reproduccion video corto;-17.3763847;-66.1539543;2025-06-23 14:45:13;2025-06-23 14:45:27;exitoso;;
FB;MOBILE;Envio de mensaje;-17.3737643;-66.1471658;2025-06-23 14:45:43;2025-06-23 14:45:49;exitoso;;4 caracteres
FB;MOBILE;Envio de foto;-17.3737643;-66.1471658;2025-06-23 14:45:52;2025-06-23 14:45:59;exitoso;;0 MB
FB;MOBILE;Envio de video;-17.3737643;-66.1471658;2025-06-23 14:46:05;2025-06-23 14:46:09;exitoso;;0 MB
FB;MOBILE;Envio de documento;-17.3737643;-66.1471658;2025-06-23 14:46:12;2025-06-23 14:46:21;exitoso;;1.27 MB
FB;MOBILE;Carga feed;-17.3737643;-66.1471658;2025-06-23 14:46:28;2025-06-23 14:46:29;exitoso;;
