App,Red,tipo_variable,tipo_contenido,Lat. Inicio (inicio app o inicio envio_contenido),Long. Inicio (inicio app o inicio envio_contenido),fecha_hora_inicio_enviado,fecha_hora_fin_enviado,fecha_hora_inicio_entregado,fecha_hora_fin_entregado,Tamano archivo (MB),RESULTADO
Whatsapp,MOBILE,envio_contenido,estado,-17.3726391,-66.1595697,23/06/2025 14:22:01,23/06/2025 14:22:04,,,n/a,Entregado
Whatsapp,MOBILE,envio_contenido,texto,-17.3726391,-66.1595697,23/06/2025 14:22:11,23/06/2025 14:22:13,23/06/2025 14:22:14,23/06/2025 14:22:14,0.0,Entregado
Whatsapp,MOBILE,envio_contenido,imagen,-17.3726391,-66.1595697,23/06/2025 14:22:22,23/06/2025 14:22:24,23/06/2025 14:22:24,23/06/2025 14:22:24,3.3,Entregado
Whatsapp,MOBILE,envio_contenido,video,-17.3726391,-66.1595697,23/06/2025 14:22:30,23/06/2025 14:22:32,23/06/2025 14:22:32,23/06/2025 14:22:32,14.0,Entregado
Whatsapp,MOBILE,envio_contenido,documento,-17.3734727,-66.1568967,23/06/2025 14:22:39,23/06/2025 14:22:41,23/06/2025 14:22:41,23/06/2025 14:22:41,1.2,Entregado
Whatsapp,MOBILE,tiempo_carga_app,n/a,-17.3734727,-66.1568967,23/06/2025 14:23:11,23/06/2025 14:23:14,n/a,n/a,n/a,APP cargada
Whatsapp,MOBILE,envio_contenido,estado,-17.3734727,-66.1568967,23/06/2025 14:23:21,23/06/2025 14:23:24,,,n/a,Entregado
Whatsapp,MOBILE,envio_contenido,texto,-17.3734727,-66.1568967,23/06/2025 14:23:33,23/06/2025 14:23:35,23/06/2025 14:23:36,23/06/2025 14:23:36,0.0,Entregado
Whatsapp,MOBILE,envio_contenido,imagen,-17.3746377,-66.1579368,23/06/2025 14:23:46,23/06/2025 14:23:48,23/06/2025 14:23:48,23/06/2025 14:23:48,3.3,Entregado
Whatsapp,MOBILE,envio_contenido,video,-17.3746377,-66.1579368,23/06/2025 14:23:56,23/06/2025 14:23:58,23/06/2025 14:23:58,23/06/2025 14:23:58,14.0,Entregado
Whatsapp,MOBILE,envio_contenido,documento,-17.3746377,-66.1579368,23/06/2025 14:24:05,23/06/2025 14:24:07,23/06/2025 14:24:09,23/06/2025 14:24:09,1.2,Entregado
Whatsapp,MOBILE,tiempo_carga_app,n/a,-17.3734905,-66.1590515,23/06/2025 14:24:39,23/06/2025 14:24:42,n/a,n/a,n/a,APP cargada
Whatsapp,MOBILE,envio_contenido,estado,-17.3734905,-66.1590515,23/06/2025 14:24:50,23/06/2025 14:24:53,,,n/a,Entregado
Whatsapp,MOBILE,envio_contenido,texto,-17.3734905,-66.1590515,23/06/2025 14:25:01,23/06/2025 14:25:02,23/06/2025 14:25:04,23/06/2025 14:25:04,0.0,Entregado
Whatsapp,MOBILE,envio_contenido,imagen,-17.3734905,-66.1590515,23/06/2025 14:25:12,23/06/2025 14:25:14,23/06/2025 14:25:14,23/06/2025 14:25:14,3.3,Entregado
Whatsapp,MOBILE,envio_contenido,video,-17.3734905,-66.1590515,23/06/2025 14:25:21,23/06/2025 14:25:23,23/06/2025 14:25:23,23/06/2025 14:25:23,14.0,Entregado
Whatsapp,MOBILE,envio_contenido,documento,-17.3734905,-66.1590515,23/06/2025 14:25:31,23/06/2025 14:25:33,23/06/2025 14:25:33,23/06/2025 14:25:33,1.2,Entregado
Whatsapp,MOBILE,tiempo_carga_app,n/a,-17.3695432,-66.1587438,23/06/2025 14:26:02,23/06/2025 14:26:06,n/a,n/a,n/a,APP cargada
Whatsapp,MOBILE,envio_contenido,estado,-17.3695432,-66.1587438,23/06/2025 14:26:13,23/06/2025 14:26:23,,,n/a,Entregado
Whatsapp,MOBILE,envio_contenido,texto,-17.3695432,-66.1587438,23/06/2025 14:26:31,23/06/2025 14:26:33,23/06/2025 14:26:35,23/06/2025 14:26:35,0.0,Entregado
Whatsapp,MOBILE,envio_contenido,imagen,-17.3669579,-66.1572585,23/06/2025 14:26:43,23/06/2025 14:26:45,23/06/2025 14:26:45,23/06/2025 14:26:45,3.3,Entregado
Whatsapp,MOBILE,envio_contenido,video,-17.3669579,-66.1572585,23/06/2025 14:26:53,23/06/2025 14:26:55,23/06/2025 14:26:55,23/06/2025 14:26:55,14.0,Entregado
Whatsapp,MOBILE,envio_contenido,documento,-17.3669579,-66.1572585,23/06/2025 14:27:02,23/06/2025 14:27:04,23/06/2025 14:27:04,23/06/2025 14:27:04,1.2,Entregado
Whatsapp,MOBILE,tiempo_carga_app,n/a,-17.3642598,-66.1562044,23/06/2025 14:27:34,23/06/2025 14:27:37,n/a,n/a,n/a,APP cargada
Whatsapp,MOBILE,envio_contenido,estado,-17.3642598,-66.1562044,23/06/2025 14:27:44,23/06/2025 14:27:47,,,n/a,Entregado
Whatsapp,MOBILE,envio_contenido,texto,-17.3642598,-66.1562044,23/06/2025 14:27:55,23/06/2025 14:27:57,23/06/2025 14:27:59,23/06/2025 14:27:59,0.0,Entregado
Whatsapp,MOBILE,envio_contenido,imagen,-17.3642598,-66.1562044,23/06/2025 14:28:06,23/06/2025 14:28:08,23/06/2025 14:28:08,23/06/2025 14:28:08,3.3,Entregado
Whatsapp,MOBILE,envio_contenido,video,-17.3642598,-66.1562044,23/06/2025 14:28:15,23/06/2025 14:28:17,23/06/2025 14:28:17,23/06/2025 14:28:17,14.0,Entregado
Whatsapp,MOBILE,envio_contenido,documento,-17.3642598,-66.1562044,23/06/2025 14:28:24,23/06/2025 14:28:26,23/06/2025 14:28:26,23/06/2025 14:28:26,1.2,Entregado
Whatsapp,MOBILE,tiempo_carga_app,n/a,-17.362902,-66.154714,23/06/2025 14:28:56,23/06/2025 14:28:59,n/a,n/a,n/a,APP cargada
Whatsapp,MOBILE,envio_contenido,estado,-17.362902,-66.154714,23/06/2025 14:29:07,23/06/2025 14:29:13,,,n/a,Entregado
Whatsapp,MOBILE,envio_contenido,texto,-17.362902,-66.154714,23/06/2025 14:29:21,23/06/2025 14:29:23,n/a,n/a,0.0,Timeout
Whatsapp,MOBILE,envio_contenido,imagen,-17.3648863,-66.1536808,23/06/2025 14:29:38,23/06/2025 14:29:39,23/06/2025 14:29:39,23/06/2025 14:29:39,3.3,Entregado
Whatsapp,MOBILE,envio_contenido,video,-17.3648863,-66.1536808,23/06/2025 14:29:47,23/06/2025 14:29:49,23/06/2025 14:29:49,23/06/2025 14:29:49,14.0,Entregado
Whatsapp,MOBILE,envio_contenido,documento,-17.3648863,-66.1536808,23/06/2025 14:29:57,23/06/2025 14:29:58,23/06/2025 14:29:58,23/06/2025 14:29:58,1.2,Entregado
Whatsapp,MOBILE,tiempo_carga_app,n/a,-17.3648863,-66.1536808,23/06/2025 14:30:28,23/06/2025 14:30:31,n/a,n/a,n/a,APP cargada
Whatsapp,MOBILE,envio_contenido,estado,-17.3648863,-66.1536808,23/06/2025 14:30:39,23/06/2025 14:30:41,,,n/a,Entregado
Whatsapp,MOBILE,envio_contenido,texto,-17.3661323,-66.1530786,23/06/2025 14:30:49,23/06/2025 14:30:51,23/06/2025 14:30:53,23/06/2025 14:30:53,0.0,Entregado
Whatsapp,MOBILE,envio_contenido,imagen,-17.3661323,-66.1530786,23/06/2025 14:31:00,23/06/2025 14:31:02,23/06/2025 14:31:02,23/06/2025 14:31:02,3.3,Entregado
Whatsapp,MOBILE,envio_contenido,video,-17.3661323,-66.1530786,23/06/2025 14:31:09,23/06/2025 14:31:11,23/06/2025 14:31:11,23/06/2025 14:31:11,14.0,Entregado
Whatsapp,MOBILE,envio_contenido,documento,-17.3661323,-66.1530786,23/06/2025 14:31:18,23/06/2025 14:31:20,23/06/2025 14:31:20,23/06/2025 14:31:20,1.2,Entregado
Whatsapp,MOBILE,tiempo_carga_app,n/a,-17.3668042,-66.1523332,23/06/2025 14:31:50,23/06/2025 14:31:53,n/a,n/a,n/a,APP cargada
Whatsapp,MOBILE,envio_contenido,estado,-17.3668042,-66.1523332,23/06/2025 14:32:00,23/06/2025 14:32:05,,,n/a,Entregado
Whatsapp,MOBILE,envio_contenido,texto,-17.3668042,-66.1523332,23/06/2025 14:32:12,23/06/2025 14:32:15,23/06/2025 14:32:15,23/06/2025 14:32:15,0.0,Entregado
Whatsapp,MOBILE,envio_contenido,imagen,-17.3668042,-66.1523332,23/06/2025 14:32:22,23/06/2025 14:32:25,23/06/2025 14:32:25,23/06/2025 14:32:25,3.3,Entregado
Whatsapp,MOBILE,envio_contenido,video,-17.3668042,-66.1523332,23/06/2025 14:32:31,23/06/2025 14:32:40,23/06/2025 14:32:40,23/06/2025 14:32:40,14.0,Entregado
Whatsapp,MOBILE,envio_contenido,documento,-17.3668902,-66.1499393,23/06/2025 14:32:47,23/06/2025 14:32:49,23/06/2025 14:32:49,23/06/2025 14:32:49,1.2,Entregado
Whatsapp,MOBILE,tiempo_carga_app,n/a,-17.3668902,-66.1499393,23/06/2025 14:33:19,23/06/2025 14:33:22,n/a,n/a,n/a,APP cargada
Whatsapp,MOBILE,envio_contenido,estado,-17.3668902,-66.1499393,23/06/2025 14:33:30,23/06/2025 14:33:33,,,n/a,Entregado
Whatsapp,MOBILE,envio_contenido,texto,-17.3685274,-66.1458057,23/06/2025 14:33:40,23/06/2025 14:33:42,23/06/2025 14:33:43,23/06/2025 14:33:43,0.0,Entregado
Whatsapp,MOBILE,envio_contenido,imagen,-17.3685274,-66.1458057,23/06/2025 14:33:51,23/06/2025 14:33:53,23/06/2025 14:33:53,23/06/2025 14:33:53,3.3,Entregado
Whatsapp,MOBILE,envio_contenido,video,-17.3685274,-66.1458057,23/06/2025 14:34:00,23/06/2025 14:34:02,23/06/2025 14:34:02,23/06/2025 14:34:02,14.0,Entregado
Whatsapp,MOBILE,envio_contenido,documento,-17.3685274,-66.1458057,23/06/2025 14:34:10,23/06/2025 14:34:11,23/06/2025 14:34:11,23/06/2025 14:34:11,1.2,Entregado
Whatsapp,MOBILE,tiempo_carga_app,n/a,-17.3699176,-66.1425305,23/06/2025 14:34:42,23/06/2025 14:34:45,n/a,n/a,n/a,APP cargada
Whatsapp,MOBILE,envio_contenido,estado,-17.3699176,-66.1425305,23/06/2025 14:34:52,23/06/2025 14:34:55,,,n/a,Entregado
Whatsapp,MOBILE,envio_contenido,texto,-17.3699176,-66.1425305,23/06/2025 14:35:02,23/06/2025 14:35:04,23/06/2025 14:35:06,23/06/2025 14:35:06,0.0,Entregado
Whatsapp,MOBILE,envio_contenido,imagen,-17.3699176,-66.1425305,23/06/2025 14:35:14,23/06/2025 14:35:16,23/06/2025 14:35:16,23/06/2025 14:35:16,3.3,Entregado
Whatsapp,MOBILE,envio_contenido,video,-17.3699176,-66.1425305,23/06/2025 14:35:24,23/06/2025 14:35:26,23/06/2025 14:35:26,23/06/2025 14:35:26,14.0,Entregado
Whatsapp,MOBILE,envio_contenido,documento,-17.3699176,-66.1425305,23/06/2025 14:35:33,23/06/2025 14:35:35,23/06/2025 14:35:35,23/06/2025 14:35:35,1.2,Entregado
Whatsapp,MOBILE,tiempo_carga_app,n/a,-17.3714554,-66.1393887,23/06/2025 14:36:05,23/06/2025 14:36:08,n/a,n/a,n/a,APP cargada
Whatsapp,MOBILE,envio_contenido,estado,-17.3714554,-66.1393887,23/06/2025 14:36:16,23/06/2025 14:36:20,,,n/a,Entregado
Whatsapp,MOBILE,envio_contenido,texto,-17.3714554,-66.1393887,23/06/2025 14:36:28,23/06/2025 14:36:30,23/06/2025 14:36:32,23/06/2025 14:36:32,0.0,Entregado
Whatsapp,MOBILE,envio_contenido,imagen,-17.3714554,-66.1393887,23/06/2025 14:36:39,23/06/2025 14:36:47,23/06/2025 14:36:47,23/06/2025 14:36:47,3.3,Entregado
Whatsapp,MOBILE,envio_contenido,video,-17.372482,-66.1371405,23/06/2025 14:36:54,23/06/2025 14:36:56,23/06/2025 14:36:56,23/06/2025 14:36:56,14.0,Entregado
Whatsapp,MOBILE,envio_contenido,documento,-17.372482,-66.1371405,23/06/2025 14:37:02,23/06/2025 14:37:06,n/a,n/a,1.2,Timeout
Whatsapp,MOBILE,tiempo_carga_app,n/a,-17.3738666,-66.1393523,23/06/2025 14:37:42,23/06/2025 14:37:45,n/a,n/a,n/a,APP cargada
Whatsapp,MOBILE,envio_contenido,estado,-17.3738666,-66.1393523,23/06/2025 14:37:53,23/06/2025 14:38:01,,,n/a,Entregado
Whatsapp,MOBILE,envio_contenido,texto,-17.3738666,-66.1393523,23/06/2025 14:38:09,n/a,n/a,n/a,0.0,Timeout
Whatsapp,MOBILE,envio_contenido,imagen,-17.3738666,-66.1393523,23/06/2025 14:38:24,23/06/2025 14:38:26,23/06/2025 14:38:26,23/06/2025 14:38:26,3.3,Entregado
Whatsapp,MOBILE,envio_contenido,video,-17.3738666,-66.1393523,23/06/2025 14:38:32,23/06/2025 14:38:38,23/06/2025 14:38:38,23/06/2025 14:38:38,14.0,Entregado
Whatsapp,MOBILE,envio_contenido,documento,-17.3732874,-66.142959,23/06/2025 14:38:46,23/06/2025 14:38:48,23/06/2025 14:38:48,23/06/2025 14:38:48,1.2,Entregado
Whatsapp,MOBILE,tiempo_carga_app,n/a,-17.3732874,-66.142959,23/06/2025 14:39:18,23/06/2025 14:39:21,n/a,n/a,n/a,APP cargada
Whatsapp,MOBILE,envio_contenido,estado,-17.3732874,-66.142959,23/06/2025 14:39:29,23/06/2025 14:39:38,,,n/a,Timeout
Whatsapp,MOBILE,envio_contenido,texto,-17.3733532,-66.1441423,23/06/2025 14:39:45,23/06/2025 14:39:47,23/06/2025 14:39:48,23/06/2025 14:39:48,0.0,Entregado
Whatsapp,MOBILE,envio_contenido,imagen,-17.3733532,-66.1441423,23/06/2025 14:39:56,23/06/2025 14:39:58,23/06/2025 14:39:58,23/06/2025 14:39:58,3.3,Entregado
Whatsapp,MOBILE,envio_contenido,video,-17.3733532,-66.1441423,23/06/2025 14:40:05,23/06/2025 14:40:07,23/06/2025 14:40:07,23/06/2025 14:40:07,14.0,Entregado
Whatsapp,MOBILE,envio_contenido,documento,-17.3733532,-66.1441423,23/06/2025 14:40:14,23/06/2025 14:40:16,23/06/2025 14:40:16,23/06/2025 14:40:16,1.2,Entregado
Whatsapp,MOBILE,tiempo_carga_app,n/a,-17.373461,-66.1467432,23/06/2025 14:40:46,23/06/2025 14:40:49,n/a,n/a,n/a,APP cargada
Whatsapp,MOBILE,envio_contenido,estado,-17.373461,-66.1467432,23/06/2025 14:40:57,23/06/2025 14:41:00,,,n/a,Entregado
Whatsapp,MOBILE,envio_contenido,texto,-17.373461,-66.1467432,23/06/2025 14:41:08,23/06/2025 14:41:10,23/06/2025 14:41:10,23/06/2025 14:41:10,0.0,Entregado
Whatsapp,MOBILE,envio_contenido,imagen,-17.373461,-66.1467432,23/06/2025 14:41:17,23/06/2025 14:41:19,23/06/2025 14:41:19,23/06/2025 14:41:19,3.3,Entregado
Whatsapp,MOBILE,envio_contenido,video,-17.373461,-66.1467432,23/06/2025 14:41:26,23/06/2025 14:41:28,23/06/2025 14:41:28,23/06/2025 14:41:28,14.0,Entregado
Whatsapp,MOBILE,envio_contenido,documento,-17.373461,-66.1467432,23/06/2025 14:41:35,23/06/2025 14:41:37,23/06/2025 14:41:37,23/06/2025 14:41:37,1.2,Entregado
Whatsapp,MOBILE,tiempo_carga_app,n/a,-17.3732244,-66.1492937,23/06/2025 14:42:07,23/06/2025 14:42:10,n/a,n/a,n/a,APP cargada
Whatsapp,MOBILE,envio_contenido,estado,-17.3732244,-66.1492937,23/06/2025 14:42:17,23/06/2025 14:42:23,,,n/a,Entregado
Whatsapp,MOBILE,envio_contenido,texto,-17.3732244,-66.1492937,23/06/2025 14:42:31,23/06/2025 14:42:33,23/06/2025 14:42:34,23/06/2025 14:42:34,0.0,Entregado
Whatsapp,MOBILE,envio_contenido,imagen,-17.3732794,-66.1514121,23/06/2025 14:42:42,23/06/2025 14:42:44,23/06/2025 14:42:44,23/06/2025 14:42:44,3.3,Entregado
Whatsapp,MOBILE,envio_contenido,video,-17.3732794,-66.1514121,23/06/2025 14:42:52,23/06/2025 14:42:54,23/06/2025 14:42:54,23/06/2025 14:42:54,14.0,Entregado
Whatsapp,MOBILE,envio_contenido,documento,-17.3732794,-66.1514121,23/06/2025 14:43:01,23/06/2025 14:43:02,23/06/2025 14:43:02,23/06/2025 14:43:02,1.2,Entregado
Whatsapp,MOBILE,tiempo_carga_app,n/a,-17.3732794,-66.1514121,23/06/2025 14:43:32,23/06/2025 14:43:35,n/a,n/a,n/a,APP cargada
Whatsapp,MOBILE,envio_contenido,estado,-17.3732794,-66.1514121,23/06/2025 14:43:43,23/06/2025 14:43:46,,,n/a,Entregado
Whatsapp,MOBILE,envio_contenido,texto,-17.3730728,-66.1539268,23/06/2025 14:43:53,23/06/2025 14:43:55,23/06/2025 14:43:55,23/06/2025 14:43:55,0.0,Entregado
Whatsapp,MOBILE,envio_contenido,imagen,-17.3730728,-66.1539268,23/06/2025 14:44:03,23/06/2025 14:44:05,23/06/2025 14:44:05,23/06/2025 14:44:05,3.3,Entregado
Whatsapp,MOBILE,envio_contenido,video,-17.3730728,-66.1539268,23/06/2025 14:44:13,23/06/2025 14:44:15,23/06/2025 14:44:15,23/06/2025 14:44:15,14.0,Entregado
Whatsapp,MOBILE,envio_contenido,documento,-17.3730728,-66.1539268,23/06/2025 14:44:22,23/06/2025 14:44:23,23/06/2025 14:44:23,23/06/2025 14:44:23,1.2,Entregado
Whatsapp,MOBILE,tiempo_carga_app,n/a,-17.3767062,-66.1539807,23/06/2025 14:44:53,23/06/2025 14:44:57,n/a,n/a,n/a,APP cargada
Whatsapp,MOBILE,envio_contenido,estado,-17.3767062,-66.1539807,23/06/2025 14:45:04,23/06/2025 14:45:13,,,n/a,Timeout
Whatsapp,MOBILE,envio_contenido,texto,-17.3767062,-66.1539807,23/06/2025 14:45:20,n/a,n/a,n/a,0.0,Timeout
Whatsapp,MOBILE,envio_contenido,imagen,-17.3767062,-66.1539807,23/06/2025 14:45:36,23/06/2025 14:45:45,23/06/2025 14:45:45,23/06/2025 14:45:45,3.3,Entregado
Whatsapp,MOBILE,envio_contenido,video,-17.3782516,-66.1541796,23/06/2025 14:45:52,23/06/2025 14:45:54,23/06/2025 14:45:54,23/06/2025 14:45:54,14.0,Entregado
Whatsapp,MOBILE,envio_contenido,documento,-17.3782516,-66.1541796,23/06/2025 14:46:00,23/06/2025 14:46:02,23/06/2025 14:46:02,23/06/2025 14:46:02,1.2,Entregado
Whatsapp,MOBILE,tiempo_carga_app,n/a,-17.3762409,-66.15673,25/06/2025 13:38:21,25/06/2025 13:38:25,n/a,n/a,n/a,APP cargada
Whatsapp,MOBILE,envio_contenido,estado,-17.3762409,-66.15673,25/06/2025 13:38:32,25/06/2025 13:38:37,,,n/a,Entregado
Whatsapp,MOBILE,envio_contenido,texto,-17.3762409,-66.15673,25/06/2025 13:38:45,25/06/2025 13:38:46,25/06/2025 13:38:46,25/06/2025 13:38:46,0.0,Entregado
Whatsapp,MOBILE,tiempo_carga_app,n/a,-17.3762409,-66.15673,25/06/2025 13:42:48,25/06/2025 13:42:51,n/a,n/a,n/a,APP cargada
Whatsapp,MOBILE,envio_contenido,estado,-17.3762409,-66.15673,25/06/2025 13:42:58,25/06/2025 13:43:01,,,n/a,Entregado
Whatsapp,MOBILE,envio_contenido,texto,-17.3762409,-66.15673,25/06/2025 13:43:09,25/06/2025 13:43:10,25/06/2025 13:43:10,25/06/2025 13:43:10,0.0,Entregado
Whatsapp,MOBILE,envio_contenido,imagen,-17.3762409,-66.15673,25/06/2025 13:43:18,25/06/2025 13:43:19,25/06/2025 13:43:19,25/06/2025 13:43:19,3.3,Entregado
Whatsapp,MOBILE,tiempo_carga_app,n/a,-17.3762409,-66.15673,25/06/2025 13:44:23,25/06/2025 13:44:26,n/a,n/a,n/a,APP cargada
Whatsapp,MOBILE,envio_contenido,estado,-17.3762409,-66.15673,25/06/2025 13:44:32,25/06/2025 13:44:35,,,n/a,Entregado
Whatsapp,MOBILE,envio_contenido,texto,-17.3762409,-66.15673,25/06/2025 13:44:44,25/06/2025 13:44:46,25/06/2025 13:44:46,25/06/2025 13:44:46,0.0,Entregado
Whatsapp,MOBILE,envio_contenido,imagen,-17.3762409,-66.15673,25/06/2025 13:44:54,25/06/2025 13:44:56,25/06/2025 13:44:56,25/06/2025 13:44:56,3.3,Entregado
Whatsapp,MOBILE,tiempo_carga_app,n/a,-17.3762409,-66.15673,25/06/2025 13:46:00,25/06/2025 13:46:04,n/a,n/a,n/a,APP cargada
Whatsapp,MOBILE,envio_contenido,estado,-17.3762409,-66.15673,25/06/2025 13:46:11,25/06/2025 13:46:14,,,n/a,Entregado
Whatsapp,MOBILE,envio_contenido,texto,-17.3762409,-66.15673,25/06/2025 13:46:22,25/06/2025 13:46:23,25/06/2025 13:46:23,25/06/2025 13:46:23,0.0,Entregado
Whatsapp,MOBILE,envio_contenido,imagen,-17.3762409,-66.15673,25/06/2025 13:46:31,25/06/2025 13:46:32,25/06/2025 13:46:32,25/06/2025 13:46:32,3.3,Entregado
Whatsapp,MOBILE,tiempo_carga_app,n/a,-17.3762409,-66.15673,25/06/2025 13:47:36,25/06/2025 13:47:39,n/a,n/a,n/a,APP cargada
Whatsapp,MOBILE,envio_contenido,estado,-17.3762409,-66.15673,25/06/2025 13:47:46,25/06/2025 13:47:48,,,n/a,Entregado
Whatsapp,MOBILE,envio_contenido,texto,-17.3762409,-66.15673,25/06/2025 13:47:56,25/06/2025 13:47:58,25/06/2025 13:47:58,25/06/2025 13:47:58,0.0,Entregado
Whatsapp,MOBILE,envio_contenido,imagen,-17.3762409,-66.15673,25/06/2025 13:48:06,25/06/2025 13:48:07,25/06/2025 13:48:07,25/06/2025 13:48:07,3.3,Entregado
Whatsapp,MOBILE,tiempo_carga_app,n/a,-17.3762409,-66.15673,25/06/2025 13:49:12,25/06/2025 13:49:15,n/a,n/a,n/a,APP cargada
Whatsapp,MOBILE,envio_contenido,estado,-17.3762409,-66.15673,25/06/2025 13:49:21,25/06/2025 13:49:25,,,n/a,Entregado
Whatsapp,MOBILE,envio_contenido,texto,-17.3762409,-66.15673,25/06/2025 13:49:33,25/06/2025 13:49:34,25/06/2025 13:49:34,25/06/2025 13:49:34,0.0,Entregado
Whatsapp,MOBILE,envio_contenido,imagen,-17.3762409,-66.15673,25/06/2025 13:49:42,25/06/2025 13:49:44,25/06/2025 13:49:44,25/06/2025 13:49:44,3.3,Entregado
Whatsapp,MOBILE,tiempo_carga_app,n/a,-17.3762409,-66.15673,25/06/2025 13:50:47,25/06/2025 13:50:50,n/a,n/a,n/a,APP cargada
Whatsapp,MOBILE,envio_contenido,estado,-17.3762409,-66.15673,25/06/2025 13:50:57,25/06/2025 13:51:00,,,n/a,Entregado
Whatsapp,MOBILE,envio_contenido,texto,-17.3762409,-66.15673,25/06/2025 13:51:07,25/06/2025 13:51:09,25/06/2025 13:51:09,25/06/2025 13:51:09,0.0,Entregado
Whatsapp,MOBILE,envio_contenido,imagen,-17.3762409,-66.15673,25/06/2025 13:51:17,25/06/2025 13:51:18,25/06/2025 13:51:18,25/06/2025 13:51:18,3.3,Entregado
Whatsapp,MOBILE,tiempo_carga_app,n/a,-17.3762409,-66.15673,25/06/2025 13:52:22,25/06/2025 13:52:25,n/a,n/a,n/a,APP cargada
Whatsapp,MOBILE,envio_contenido,estado,-17.3762409,-66.15673,25/06/2025 13:52:32,25/06/2025 13:52:35,,,n/a,Entregado
Whatsapp,MOBILE,envio_contenido,texto,-17.3762409,-66.15673,25/06/2025 13:52:42,25/06/2025 13:52:44,25/06/2025 13:52:44,25/06/2025 13:52:44,0.0,Entregado
Whatsapp,MOBILE,envio_contenido,imagen,-17.3762409,-66.15673,25/06/2025 13:52:51,25/06/2025 13:52:53,25/06/2025 13:52:53,25/06/2025 13:52:53,3.3,Entregado
Whatsapp,MOBILE,tiempo_carga_app,n/a,-17.3762409,-66.15673,25/06/2025 13:53:56,25/06/2025 13:53:59,n/a,n/a,n/a,APP cargada
Whatsapp,MOBILE,envio_contenido,estado,-17.3762409,-66.15673,25/06/2025 13:54:06,25/06/2025 13:54:09,,,n/a,Entregado
Whatsapp,MOBILE,envio_contenido,texto,-17.3762409,-66.15673,25/06/2025 13:54:17,25/06/2025 13:54:19,25/06/2025 13:54:19,25/06/2025 13:54:19,0.0,Entregado
Whatsapp,MOBILE,envio_contenido,imagen,-17.3762409,-66.15673,25/06/2025 13:54:27,25/06/2025 13:54:29,25/06/2025 13:54:29,25/06/2025 13:54:29,3.3,Entregado
Whatsapp,MOBILE,tiempo_carga_app,n/a,-17.3762409,-66.15673,25/06/2025 13:55:31,25/06/2025 13:55:34,n/a,n/a,n/a,APP cargada
Whatsapp,MOBILE,envio_contenido,estado,-17.3762409,-66.15673,25/06/2025 13:55:41,25/06/2025 13:55:44,,,n/a,Entregado
Whatsapp,MOBILE,envio_contenido,texto,-17.3762409,-66.15673,25/06/2025 13:55:52,25/06/2025 13:55:53,25/06/2025 13:55:53,25/06/2025 13:55:53,0.0,Entregado
Whatsapp,MOBILE,envio_contenido,imagen,-17.3762409,-66.15673,25/06/2025 13:56:01,25/06/2025 13:56:03,25/06/2025 13:56:03,25/06/2025 13:56:03,3.3,Entregado
Whatsapp,MOBILE,tiempo_carga_app,n/a,-17.3762409,-66.15673,25/06/2025 13:57:07,25/06/2025 13:57:10,n/a,n/a,n/a,APP cargada
Whatsapp,MOBILE,envio_contenido,estado,-17.3762409,-66.15673,25/06/2025 13:57:17,25/06/2025 13:57:20,,,n/a,Entregado
Whatsapp,MOBILE,envio_contenido,texto,-17.3762409,-66.15673,25/06/2025 13:57:28,25/06/2025 13:57:31,25/06/2025 13:57:31,25/06/2025 13:57:31,0.0,Entregado
Whatsapp,MOBILE,envio_contenido,imagen,-17.3762409,-66.15673,25/06/2025 13:57:38,25/06/2025 13:57:40,25/06/2025 13:57:40,25/06/2025 13:57:40,3.3,Entregado
Whatsapp,MOBILE,tiempo_carga_app,n/a,-17.3762409,-66.15673,25/06/2025 13:58:44,25/06/2025 13:58:47,n/a,n/a,n/a,APP cargada
Whatsapp,MOBILE,envio_contenido,estado,-17.3762409,-66.15673,25/06/2025 13:58:55,25/06/2025 13:58:57,,,n/a,Entregado
Whatsapp,MOBILE,envio_contenido,texto,-17.3762409,-66.15673,25/06/2025 13:59:05,25/06/2025 13:59:07,25/06/2025 13:59:07,25/06/2025 13:59:07,0.0,Entregado
Whatsapp,MOBILE,envio_contenido,imagen,-17.3762409,-66.15673,25/06/2025 13:59:14,25/06/2025 13:59:17,25/06/2025 13:59:17,25/06/2025 13:59:17,3.3,Entregado
Whatsapp,MOBILE,tiempo_carga_app,n/a,-17.3762409,-66.15673,25/06/2025 14:00:21,25/06/2025 14:00:24,n/a,n/a,n/a,APP cargada
Whatsapp,MOBILE,envio_contenido,estado,-17.3762409,-66.15673,25/06/2025 14:00:32,25/06/2025 14:00:35,,,n/a,Entregado
Whatsapp,MOBILE,envio_contenido,texto,-17.3762409,-66.15673,25/06/2025 14:00:42,25/06/2025 14:00:44,25/06/2025 14:00:44,25/06/2025 14:00:44,0.0,Entregado
Whatsapp,MOBILE,envio_contenido,imagen,-17.3762409,-66.15673,25/06/2025 14:00:51,25/06/2025 14:00:53,25/06/2025 14:00:53,25/06/2025 14:00:53,3.3,Entregado
Whatsapp,MOBILE,tiempo_carga_app,n/a,-17.3762409,-66.15673,25/06/2025 14:01:58,25/06/2025 14:02:01,n/a,n/a,n/a,APP cargada
Whatsapp,MOBILE,envio_contenido,estado,-17.3762409,-66.15673,25/06/2025 14:02:08,25/06/2025 14:02:11,,,n/a,Entregado
